opportunity_id,sales_rep,product,product_series,sales_price,account_name,account_sector,account_region,account_size,account_revenue,deal_stage,deal_engage_date,deal_close_date,revenue_from_deal
0IF5FH68,Jonathan Berthelot,GTX Plus Pro,GTX,5482,Domzoom,entertainment,United States,551,217.87,Won,20-04-2017,03-08-2017,5203
QUGPSHY8,Jonathan Berthelot,MG Special,MG,55,Gogozoom,telecommunications,United States,187,86.68,Won,20-04-2017,27-04-2017,56
QNFO4GX8,Kami Bicknell,GTX Basic,GTX,550,Blackzim,retail,United States,1588,497.11,Won,20-04-2017,28-04-2017,502
H1NFMTJ4,Kary Hendrixson,GTX Basic,GTX,550,Xx-holding,finance,United States,20293,7537.24,Won,20-04-2017,25-06-2017,527
AUJ21SKT,Markita Hansen,MG Special,MG,55,Xx-holding,finance,United States,20293,7537.24,Lost,20-04-2017,21-04-2017,0
XIXNILOP,Marty Freudenburg,MG Special,MG,55,Finhigh,finance,United States,1759,1102.43,Won,20-04-2017,28-04-2017,64
M645P7NW,Maureen Marcano,GTX Basic,GTX,550,Scotfind,software,United States,16780,6354.87,Won,20-04-2017,27-04-2017,579
UPAGB68Z,Maureen Marcano,GTX Plus Pro,GTX,5482,Lexiqvolax,medical,United States,3889,1618.89,Won,20-04-2017,30-04-2017,5958
7TCCYDR3,Maureen Marcano,GTX Pro,GTX,4821,Scotfind,software,United States,16780,6354.87,Won,20-04-2017,27-05-2017,4543
H5662N5X,Moses Frase,GTX Basic,GTX,550,Inity,marketing,United States,8801,2403.58,Lost,20-04-2017,22-04-2017,0
07BT6PBZ,Moses Frase,MG Special,MG,55,Treequote,telecommunications,United States,8595,5266.09,Won,20-04-2017,02-05-2017,58
N7FJ13VQ,Reed Clapper,GTX Plus Basic,GTX,1096,Plussunin,retail,United States,4018,1419.98,Lost,20-04-2017,21-04-2017,0
9UYDTR0R,Reed Clapper,GTX Plus Pro,GTX,5482,Vehement Capital Partners,finance,United States,883,646.1,Lost,20-04-2017,27-04-2017,0
JOLRMB6X,Rosie Papadopoulos,GTX Plus Basic,GTX,1096,Betasoloin,medical,United States,495,251.41,Won,20-04-2017,24-06-2017,1036
K8DHOJWM,Versie Hillebrand,GTX Plus Pro,GTX,5482,Genco Pura Olive Oil Company,retail,Italy,1635,894.33,Won,20-04-2017,27-04-2017,4878
NKBIYNK5,Vicki Laflamme,GTX Basic,GTX,550,Faxquote,telecommunications,United States,5595,1825.82,Lost,20-04-2017,28-04-2017,0
8MXI6J6N,Anna Snelling,GTX Plus Basic,GTX,1096,Streethex,retail,Belgium,1165,1376.8,Lost,21-04-2017,05-05-2017,0
HRLYABOS,Cassey Cress,GTX Plus Basic,GTX,1096,Bubba Gump,software,United States,2253,987.39,Won,21-04-2017,21-08-2017,1033
BTLXFPUB,Daniell Hammack,GTX Plus Pro,GTX,5482,Zathunicon,retail,United States,144,71.12,Won,21-04-2017,12-06-2017,5343
W7GVZL28,Darcel Schlecht,GTX Plus Basic,GTX,1096,Conecom,technolgy,United States,1806,1520.66,Lost,21-04-2017,30-04-2017,0
HK1JJKQL,Darcel Schlecht,GTX Pro,GTX,4821,Stanredtax,finance,United States,3798,1698.2,Lost,21-04-2017,27-04-2017,0
D5TGHX3Y,Darcel Schlecht,GTX Pro,GTX,4821,Stanredtax,finance,United States,3798,1698.2,Lost,21-04-2017,10-08-2017,0
HBXLK0B6,Darcel Schlecht,MG Advanced,MG,3393,Finhigh,finance,United States,1759,1102.43,Won,21-04-2017,26-04-2017,3269
PZ6TGFY6,Donn Cantrell,GTX Basic,GTX,550,Silis,medical,United States,6290,2818.38,Lost,21-04-2017,07-05-2017,0
ETADSAC3,Donn Cantrell,GTX Pro,GTX,4821,Acme Corporation,technolgy,United States,2822,1100.04,Won,21-04-2017,27-04-2017,4605
8W206MO5,Garret Kinder,GTX Plus Pro,GTX,5482,Mathtouch,marketing,Jordan,9516,3027.46,Won,21-04-2017,12-06-2017,4908
Z9SY11HK,Hayden Neloms,MG Advanced,MG,3393,Labdrill,medical,United States,9226,2741.37,Won,21-04-2017,30-04-2017,3303
6YIW81M9,Jonathan Berthelot,MG Advanced,MG,3393,dambase,marketing,United States,2928,2173.98,Lost,21-04-2017,22-04-2017,0
0XI051FP,Jonathan Berthelot,MG Advanced,MG,3393,Ron-tech,medical,United States,6837,3922.42,Lost,21-04-2017,02-05-2017,0
TBPGQYF8,Jonathan Berthelot,MG Special,MG,55,Streethex,retail,Belgium,1165,1376.8,Won,21-04-2017,22-04-2017,55
7CC38V2J,Kami Bicknell,GTX Basic,GTX,550,Lexiqvolax,medical,United States,3889,1618.89,Won,21-04-2017,29-06-2017,531
PC2V729V,Kami Bicknell,GTX Basic,GTX,550,Newex,services,Germany,3492,1012.72,Won,21-04-2017,04-05-2017,557
7AOZ2F9R,Lajuana Vencill,GTX Basic,GTX,550,Hottechi,technolgy,Korea,16499,8170.38,Won,21-04-2017,12-06-2017,489
7I7BZHHT,Marty Freudenburg,MG Advanced,MG,3393,Scottech,marketing,United States,100,45.39,Lost,21-04-2017,29-05-2017,0
79DYTU8Y,Moses Frase,MG Special,MG,55,Streethex,retail,Belgium,1165,1376.8,Won,21-04-2017,06-05-2017,60
V4HYSJS2,Reed Clapper,MG Advanced,MG,3393,Betasoloin,medical,United States,495,251.41,Won,21-04-2017,04-06-2017,2887
1L6M83Q5,Reed Clapper,MG Advanced,MG,3393,Donware,marketing,United States,2570,1197.44,Won,21-04-2017,02-05-2017,3214
POFA8BWL,Rosie Papadopoulos,MG Advanced,MG,3393,Acme Corporation,technolgy,United States,2822,1100.04,Won,21-04-2017,23-04-2017,3850
AKXBF6IQ,Versie Hillebrand,MG Special,MG,55,Gogozoom,telecommunications,United States,187,86.68,Won,21-04-2017,09-06-2017,54
VD94D677,Vicki Laflamme,MG Special,MG,55,Groovestreet,retail,United States,299,223.8,Lost,21-04-2017,29-04-2017,0
EBUJQ571,Vicki Laflamme,GTX Pro,GTX,4821,Plexzap,retail,United States,4874,2437.85,Won,21-04-2017,12-08-2017,5040
Z2M1XXEK,Wilburn Farren,GTX Plus Pro,GTX,5482,Iselectrics,technolgy,United States,1428,527.11,Won,21-04-2017,22-04-2017,6263
RBOI8DLQ,Zane Levy,GTX Pro,GTX,4821,Scotfind,software,United States,16780,6354.87,Lost,21-04-2017,02-05-2017,0
OI6UHCTN,Zane Levy,GTX Basic,GTX,550,Blackzim,retail,United States,1588,497.11,Won,21-04-2017,23-04-2017,570
LTOKXFP1,Zane Levy,GTX Pro,GTX,4821,Dalttechnology,software,United States,96,98.79,Won,21-04-2017,29-04-2017,4633
JV6PZSN6,Boris Faz,GTX Plus Pro,GTX,5482,Donquadtech,technolgy,United States,3194,1712.68,Lost,22-04-2017,29-04-2017,0
9EGAFG1B,Cassey Cress,GTX Pro,GTX,4821,Kinnamplus,retail,United States,1831,702.72,Lost,22-04-2017,08-05-2017,0
VPSJHIAA,Cassey Cress,GTX Pro,GTX,4821,The New York Inquirer,medical,United States,792,439.21,Won,22-04-2017,28-04-2017,4891
MJF4D19K,Darcel Schlecht,GTX Plus Pro,GTX,5482,Streethex,retail,Belgium,1165,1376.8,Won,22-04-2017,29-04-2017,5858
JR4WED6G,Darcel Schlecht,GTX Pro,GTX,4821,Rundofase,technolgy,United States,1238,1008.06,Won,22-04-2017,24-05-2017,4939
GC4YH9D0,Jonathan Berthelot,GTX Basic,GTX,550,Inity,marketing,United States,8801,2403.58,Won,22-04-2017,12-08-2017,570
2ZUL1AAV,Kary Hendrixson,MG Advanced,MG,3393,Fasehatice,retail,United States,7523,4968.91,Lost,22-04-2017,29-04-2017,0
8CUN8O4Z,Kary Hendrixson,GTX Basic,GTX,550,Y-corporation,employment,United States,9561,2871.35,Won,22-04-2017,30-04-2017,500
AMX2BM39,Kary Hendrixson,MG Advanced,MG,3393,Kan-code,software,United States,34288,11698.03,Won,22-04-2017,23-04-2017,3546
FK3NS3EW,Markita Hansen,GTX Basic,GTX,550,Dalttechnology,software,United States,96,98.79,Won,22-04-2017,30-04-2017,525
3AB31BUU,Moses Frase,GTX Plus Basic,GTX,1096,Conecom,technolgy,United States,1806,1520.66,Won,22-04-2017,27-04-2017,1024
ZQ7TYNUV,Niesha Huffines,GTX Plus Pro,GTX,5482,Streethex,retail,Belgium,1165,1376.8,Won,22-04-2017,30-04-2017,6384
2PCPSBP9,Reed Clapper,GTX Basic,GTX,550,Acme Corporation,technolgy,United States,2822,1100.04,Lost,22-04-2017,08-05-2017,0
E223LSRZ,Reed Clapper,GTX Basic,GTX,550,Donware,marketing,United States,2570,1197.44,Won,22-04-2017,24-06-2017,587
SW75F1Q1,Rosalina Dieter,MG Special,MG,55,Labdrill,medical,United States,9226,2741.37,Won,22-04-2017,28-04-2017,55
0Z6MNUF2,Rosalina Dieter,MG Advanced,MG,3393,Y-corporation,employment,United States,9561,2871.35,Won,22-04-2017,30-04-2017,3242
HWD8ELR9,Versie Hillebrand,GTX Plus Pro,GTX,5482,Zumgoity,medical,United States,1210,441.08,Won,22-04-2017,26-05-2017,5558
XJI41C0L,Vicki Laflamme,GTX Pro,GTX,4821,Singletechno,retail,United States,5374,2214.94,Won,22-04-2017,28-04-2017,4869
9FWCMMM3,Vicki Laflamme,MG Advanced,MG,3393,Hottechi,technolgy,Korea,16499,8170.38,Won,22-04-2017,29-04-2017,3661
XPDLW6F0,Zane Levy,GTX Pro,GTX,4821,Kan-code,software,United States,34288,11698.03,Won,22-04-2017,29-04-2017,5456
NCL2AJUL,Anna Snelling,MG Special,MG,55,Globex Corporation,technolgy,Norway,2497,1223.72,Lost,23-04-2017,26-08-2017,0
1E2LYCWP,Boris Faz,GTX Pro,GTX,4821,Plussunin,retail,United States,4018,1419.98,Lost,23-04-2017,24-04-2017,0
NZPZ87IX,Cassey Cress,GTX Basic,GTX,550,Ganjaflex,retail,Japan,17479,5158.71,Lost,23-04-2017,30-04-2017,0
SDJDM8RI,Cassey Cress,MG Advanced,MG,3393,Umbrella Corporation,finance,United States,5113,2022.14,Lost,23-04-2017,20-08-2017,0
O64JQPJ2,Corliss Cosme,GTX Pro,GTX,4821,Mathtouch,marketing,Jordan,9516,3027.46,Lost,23-04-2017,30-04-2017,0
I18DIO6O,Corliss Cosme,GTX Plus Pro,GTX,5482,Zotware,software,United States,13809,4478.47,Won,23-04-2017,24-04-2017,5780
8W464DG6,Corliss Cosme,GTX Pro,GTX,4821,Zencorporation,technolgy,China,142,40.79,Won,23-04-2017,30-04-2017,5787
FI5OA7O6,Daniell Hammack,GTX Pro,GTX,4821,Bioplex,medical,United States,1016,326.82,Won,23-04-2017,25-04-2017,5149
AT6SDVJ5,Donn Cantrell,GTX Plus Basic,GTX,1096,Ganjaflex,retail,Japan,17479,5158.71,Lost,23-04-2017,26-08-2017,0
YDBPPU6J,Donn Cantrell,GTX Pro,GTX,4821,Betasoloin,medical,United States,495,251.41,Won,23-04-2017,03-06-2017,5100
L6PCVRJS,Donn Cantrell,GTX Pro,GTX,4821,Vehement Capital Partners,finance,United States,883,646.1,Won,23-04-2017,30-04-2017,4810
UO6R0X7G,Elease Gluck,MG Special,MG,55,Goodsilron,marketing,United States,5107,2952.73,Lost,23-04-2017,04-05-2017,0
PC38XXQN,Elease Gluck,MG Advanced,MG,3393,Blackzim,retail,United States,1588,497.11,Lost,23-04-2017,01-08-2017,0
7EBT21IA,Gladys Colclough,GTX Basic,GTX,550,Betatech,medical,Kenya,1185,647.18,Won,23-04-2017,24-04-2017,560
M7W3E298,Gladys Colclough,GTX Pro,GTX,4821,Inity,marketing,United States,8801,2403.58,Won,23-04-2017,02-05-2017,4916
MCRDLBIE,James Ascencio,MG Special,MG,55,Newex,services,Germany,3492,1012.72,Won,23-04-2017,11-06-2017,45
JW4K9O5H,Kami Bicknell,GTX Plus Basic,GTX,1096,Konex,technolgy,United States,13756,7708.38,Lost,23-04-2017,25-04-2017,0
FX54MQFC,Kami Bicknell,GTX Basic,GTX,550,Golddex,finance,United States,165,52.5,Won,23-04-2017,24-04-2017,592
A2C5O4EN,Kary Hendrixson,GTX Basic,GTX,550,Doncon,technolgy,United States,1501,587.72,Won,23-04-2017,29-04-2017,529
79G6725X,Kary Hendrixson,GTX Pro,GTX,4821,J-Texon,retail,United States,3583,1388.67,Won,23-04-2017,26-04-2017,5415
GM6C1UK3,Lajuana Vencill,GTX Plus Pro,GTX,5482,Streethex,retail,Belgium,1165,1376.8,Lost,23-04-2017,02-05-2017,0
6VET70WX,Lajuana Vencill,GTX Basic,GTX,550,Bioholding,medical,Philipines,1356,587.34,Won,23-04-2017,15-06-2017,518
UQO59R6N,Lajuana Vencill,MG Special,MG,55,Warephase,services,United States,5276,2041.73,Won,23-04-2017,11-08-2017,52
HEOTZFII,Markita Hansen,MG Special,MG,55,Labdrill,medical,United States,9226,2741.37,Lost,23-04-2017,24-04-2017,0
8V4PEF5D,Moses Frase,MG Special,MG,55,Funholding,finance,United States,7227,2819.5,Won,23-04-2017,25-06-2017,51
7RJMI3GC,Niesha Huffines,GTX Basic,GTX,550,Genco Pura Olive Oil Company,retail,Italy,1635,894.33,Won,23-04-2017,24-04-2017,554
2ZEFCKS3,Niesha Huffines,GTX Pro,GTX,4821,Rundofase,technolgy,United States,1238,1008.06,Won,23-04-2017,01-09-2017,4835
3EGE42CM,Reed Clapper,MG Advanced,MG,3393,Ontomedia,employment,United States,2769,882.12,Lost,23-04-2017,24-04-2017,0
APWT2PFU,Rosalina Dieter,MG Special,MG,55,Blackzim,retail,United States,1588,497.11,Won,23-04-2017,30-04-2017,59
SUT0ZGFM,Rosie Papadopoulos,MG Advanced,MG,3393,Initech,telecommunications,United States,20275,6395.05,Lost,23-04-2017,06-05-2017,0
PTCP8RP4,Versie Hillebrand,MG Special,MG,55,Zumgoity,medical,United States,1210,441.08,Lost,23-04-2017,05-05-2017,0
QRFKRSKS,Versie Hillebrand,MG Advanced,MG,3393,Dontechi,software,United States,10083,4618,Lost,23-04-2017,06-08-2017,0
J82TWNI7,Vicki Laflamme,GTX Pro,GTX,4821,Plexzap,retail,United States,4874,2437.85,Lost,23-04-2017,13-08-2017,0
DSIX9DGZ,Vicki Laflamme,MG Special,MG,55,Newex,services,Germany,3492,1012.72,Lost,23-04-2017,30-04-2017,0
64WCPKZ1,Violet Mclelland,GTX Plus Pro,GTX,5482,Xx-zobam,entertainment,United States,8274,3838.39,Won,23-04-2017,08-05-2017,5813
D3G7ER0D,Wilburn Farren,GTX Pro,GTX,4821,Opentech,finance,United States,853,355.23,Won,23-04-2017,01-05-2017,5414
LITG1BL1,Zane Levy,GTX Plus Pro,GTX,5482,Xx-holding,finance,United States,20293,7537.24,Lost,23-04-2017,28-04-2017,0
7FKONHLX,Anna Snelling,MG Special,MG,55,Ron-tech,medical,United States,6837,3922.42,Won,24-04-2017,25-04-2017,62
S439SXI1,Corliss Cosme,GTX Pro,GTX,4821,Plussunin,retail,United States,4018,1419.98,Won,24-04-2017,04-08-2017,4505
SG1T9M5F,Darcel Schlecht,GTX Pro,GTX,4821,Isdom,medical,United States,4540,3178.24,Lost,24-04-2017,30-04-2017,0
SLP4PTFK,Darcel Schlecht,GTX Plus Basic,GTX,1096,Konmatfix,marketing,United States,1190,375.43,Won,24-04-2017,06-05-2017,1020
X3S5O9LJ,Darcel Schlecht,GTX Plus Pro,GTX,5482,Domzoom,entertainment,United States,551,217.87,Won,24-04-2017,29-04-2017,5029
ZA6AJ0N1,Darcel Schlecht,GTX Pro,GTX,4821,Scottech,marketing,United States,100,45.39,Won,24-04-2017,15-08-2017,5191
QGBMWIO6,Garret Kinder,GTX Basic,GTX,550,Zotware,software,United States,13809,4478.47,Lost,24-04-2017,06-05-2017,0
T361XRAQ,Gladys Colclough,GTX Pro,GTX,4821,Dontechi,software,United States,10083,4618,Lost,24-04-2017,03-05-2017,0
GWRN1R49,James Ascencio,MG Advanced,MG,3393,Scotfind,software,United States,16780,6354.87,Won,24-04-2017,05-05-2017,3042
Q0KYIEKA,Jonathan Berthelot,GTX Basic,GTX,550,Globex Corporation,technolgy,Norway,2497,1223.72,Won,24-04-2017,26-04-2017,580
2K7R3QHZ,Kary Hendrixson,GTX Basic,GTX,550,Nam-zim,services,Brazil,1179,405.59,Won,24-04-2017,03-09-2017,616
WUWOHRX2,Markita Hansen,GTX Plus Basic,GTX,1096,J-Texon,retail,United States,3583,1388.67,Won,24-04-2017,29-04-2017,788
2OPR77CI,Maureen Marcano,GTX Basic,GTX,550,Kan-code,software,United States,34288,11698.03,Lost,24-04-2017,26-04-2017,0
EO481IOJ,Reed Clapper,GTX Pro,GTX,4821,Vehement Capital Partners,finance,United States,883,646.1,Won,24-04-2017,25-04-2017,4980
1VIKWVHD,Vicki Laflamme,GTX Basic,GTX,550,Green-Plus,services,United States,1922,692.19,Lost,24-04-2017,10-08-2017,0
UOXKC4UG,Violet Mclelland,MG Advanced,MG,3393,Bioplex,medical,United States,1016,326.82,Won,24-04-2017,04-08-2017,2981
RDF2R9F8,Zane Levy,GTX Basic,GTX,550,Finjob,employment,United States,3644,2059.9,Lost,24-04-2017,30-04-2017,0
196BHHOS,Zane Levy,GTX Plus Pro,GTX,5482,Green-Plus,services,United States,1922,692.19,Lost,24-04-2017,27-04-2017,0
EYZ1MNSS,Boris Faz,GTX Basic,GTX,550,Zencorporation,technolgy,China,142,40.79,Won,25-04-2017,27-04-2017,560
KFVI73X6,Cassey Cress,MG Advanced,MG,3393,Donquadtech,technolgy,United States,3194,1712.68,Won,25-04-2017,10-05-2017,3844
88R4UBAN,Corliss Cosme,GTX Basic,GTX,550,Bluth Company,technolgy,United States,3027,1242.32,Won,25-04-2017,06-05-2017,562
08EX3XKE,Daniell Hammack,MG Special,MG,55,The New York Inquirer,medical,United States,792,439.21,Won,25-04-2017,01-05-2017,51
4DK84UMX,Darcel Schlecht,GTX Plus Basic,GTX,1096,Finhigh,finance,United States,1759,1102.43,Won,25-04-2017,20-06-2017,984
735GFCU0,Darcel Schlecht,GTX Pro,GTX,4821,Gogozoom,telecommunications,United States,187,86.68,Won,25-04-2017,07-06-2017,4923
2L8LJJRJ,James Ascencio,GTX Basic,GTX,550,Faxquote,telecommunications,United States,5595,1825.82,Lost,25-04-2017,03-08-2017,0
2EO70V27,Kary Hendrixson,GTX Pro,GTX,4821,Sunnamplex,marketing,Poland,1593,894.37,Lost,25-04-2017,27-04-2017,0
7KU6B599,Lajuana Vencill,GTX Basic,GTX,550,Hottechi,technolgy,Korea,16499,8170.38,Lost,25-04-2017,16-08-2017,0
PNBSQPBR,Marty Freudenburg,MG Advanced,MG,3393,Konmatfix,marketing,United States,1190,375.43,Lost,25-04-2017,02-05-2017,0
S87Y1DOY,Maureen Marcano,GTX Plus Basic,GTX,1096,Y-corporation,employment,United States,9561,2871.35,Won,25-04-2017,26-04-2017,1113
EUE812O3,Niesha Huffines,GTX Plus Pro,GTX,5482,Treequote,telecommunications,United States,8595,5266.09,Won,25-04-2017,11-05-2017,6039
OBE9NAIO,Reed Clapper,GTX Basic,GTX,550,Massive Dynamic,entertainment,United States,1095,665.06,Won,25-04-2017,04-06-2017,538
7CTCDP9S,Versie Hillebrand,MG Advanced,MG,3393,Globex Corporation,technolgy,Norway,2497,1223.72,Lost,25-04-2017,27-04-2017,0
XE84LNAS,Vicki Laflamme,GTX Pro,GTX,4821,Groovestreet,retail,United States,299,223.8,Won,25-04-2017,22-05-2017,4364
QRW4NKCY,Zane Levy,GTX Basic,GTX,550,Labdrill,medical,United States,9226,2741.37,Lost,25-04-2017,07-08-2017,0
RD0L0NJG,Zane Levy,GTX Basic,GTX,550,Rantouch,telecommunications,United States,3015,1188.42,Won,25-04-2017,27-04-2017,464
PEPOKEFV,Anna Snelling,GTX Plus Basic,GTX,1096,Cancity,retail,United States,2448,718.62,Lost,26-04-2017,01-08-2017,0
M16WB7N8,Anna Snelling,GTX Plus Pro,GTX,5482,Warephase,services,United States,5276,2041.73,Lost,26-04-2017,01-08-2017,0
JHVY8I1M,Anna Snelling,GTX Plus Basic,GTX,1096,Hottechi,technolgy,Korea,16499,8170.38,Won,26-04-2017,30-06-2017,1073
E59MLGMH,Boris Faz,GTX Basic,GTX,550,Umbrella Corporation,finance,United States,5113,2022.14,Lost,26-04-2017,28-04-2017,0
VGIIK8MS,Boris Faz,GTX Plus Basic,GTX,1096,Donware,marketing,United States,2570,1197.44,Lost,26-04-2017,01-05-2017,0
BTM58SCH,Cassey Cress,GTX Pro,GTX,4821,Massive Dynamic,entertainment,United States,1095,665.06,Lost,26-04-2017,09-08-2017,0
HVVED5ZC,Corliss Cosme,MG Special,MG,55,Donware,marketing,United States,2570,1197.44,Lost,26-04-2017,04-08-2017,0
HE5988NI,Darcel Schlecht,GTX Plus Basic,GTX,1096,Globex Corporation,technolgy,Norway,2497,1223.72,Lost,26-04-2017,09-08-2017,0
N5QER189,Darcel Schlecht,GTX Plus Basic,GTX,1096,Rundofase,technolgy,United States,1238,1008.06,Won,26-04-2017,11-05-2017,1055
AEMTQ0GH,Elease Gluck,MG Special,MG,55,Faxquote,telecommunications,United States,5595,1825.82,Won,26-04-2017,28-04-2017,43
3KSHTB4P,James Ascencio,GTX Basic,GTX,550,Hottechi,technolgy,Korea,16499,8170.38,Lost,26-04-2017,04-05-2017,0
XPJQBSLV,James Ascencio,MG Special,MG,55,Golddex,finance,United States,165,52.5,Won,26-04-2017,28-04-2017,49
ZZI8GUEM,Kami Bicknell,GTX Plus Basic,GTX,1096,Nam-zim,services,Brazil,1179,405.59,Lost,26-04-2017,28-04-2017,0
HBWY3B48,Kami Bicknell,GTX Pro,GTX,4821,Y-corporation,employment,United States,9561,2871.35,Lost,26-04-2017,28-04-2017,0
ZBAMKTFX,Kary Hendrixson,GTX Pro,GTX,4821,Labdrill,medical,United States,9226,2741.37,Won,26-04-2017,08-08-2017,4901
SICU0A7Z,Lajuana Vencill,GTX Basic,GTX,550,Stanredtax,finance,United States,3798,1698.2,Won,26-04-2017,27-04-2017,517
H7GBGRSO,Marty Freudenburg,GTX Plus Basic,GTX,1096,Funholding,finance,United States,7227,2819.5,Won,26-04-2017,13-06-2017,1105
RLAGB32O,Maureen Marcano,GTX Basic,GTX,550,Nam-zim,services,Brazil,1179,405.59,Won,26-04-2017,10-05-2017,556
NYLCZ28K,Moses Frase,MG Advanced,MG,3393,Treequote,telecommunications,United States,8595,5266.09,Won,26-04-2017,16-08-2017,3025
3LO8XJBY,Niesha Huffines,MG Special,MG,55,Condax,medical,United States,9,4.54,Won,26-04-2017,05-06-2017,54
YMMQA65I,Rosalina Dieter,MG Special,MG,55,Condax,medical,United States,9,4.54,Won,26-04-2017,28-04-2017,53
I8A539VV,Vicki Laflamme,GTX Pro,GTX,4821,Newex,services,Germany,3492,1012.72,Won,26-04-2017,27-04-2017,4735
DJF1XMC4,Boris Faz,GTX Basic,GTX,550,Konex,technolgy,United States,13756,7708.38,Won,27-04-2017,29-04-2017,584
NCDZRUZD,Cassey Cress,GTX Pro,GTX,4821,Umbrella Corporation,finance,United States,5113,2022.14,Lost,27-04-2017,12-05-2017,0
UXNB9OIB,Daniell Hammack,GTX Pro,GTX,4821,Konex,technolgy,United States,13756,7708.38,Won,27-04-2017,28-04-2017,5676
XWW6KUG0,Darcel Schlecht,GTX Basic,GTX,550,Konmatfix,marketing,United States,1190,375.43,Lost,27-04-2017,29-04-2017,0
ZXUNLSOB,Darcel Schlecht,GTX Pro,GTX,4821,Scottech,marketing,United States,100,45.39,Lost,27-04-2017,29-04-2017,0
MZILPLUE,Darcel Schlecht,GTX Pro,GTX,4821,Finhigh,finance,United States,1759,1102.43,Won,27-04-2017,06-05-2017,4727
MUYUSTKF,Garret Kinder,GTX Plus Pro,GTX,5482,Gekko & Co,retail,United States,3502,2520.83,Lost,27-04-2017,11-08-2017,0
7QIU2BCK,Gladys Colclough,GTX Plus Basic,GTX,1096,dambase,marketing,United States,2928,2173.98,Won,27-04-2017,01-08-2017,821
F749HRQ5,James Ascencio,GTX Plus Basic,GTX,1096,Golddex,finance,United States,165,52.5,Lost,27-04-2017,17-05-2017,0
5ICV1IBY,Lajuana Vencill,GTX Plus Basic,GTX,1096,Dontechi,software,United States,10083,4618,Won,27-04-2017,07-08-2017,999
H1O491SG,Lajuana Vencill,MG Special,MG,55,dambase,marketing,United States,2928,2173.98,Won,27-04-2017,05-08-2017,54
ODIX25WY,Marty Freudenburg,GTX Basic,GTX,550,Conecom,technolgy,United States,1806,1520.66,Lost,27-04-2017,06-08-2017,0
IRBQH4FY,Niesha Huffines,MG Advanced,MG,3393,Gogozoom,telecommunications,United States,187,86.68,Won,27-04-2017,10-05-2017,3397
ZKVVWZ8T,Rosie Papadopoulos,GTX Basic,GTX,550,Silis,medical,United States,6290,2818.38,Won,27-04-2017,15-05-2017,574
ZTT02VDQ,Versie Hillebrand,MG Special,MG,55,Inity,marketing,United States,8801,2403.58,Lost,27-04-2017,09-05-2017,0
SAGXC5PF,Versie Hillebrand,MG Special,MG,55,Gogozoom,telecommunications,United States,187,86.68,Won,27-04-2017,15-08-2017,59
J5QLUH5O,Versie Hillebrand,MG Special,MG,55,Treequote,telecommunications,United States,8595,5266.09,Won,27-04-2017,29-04-2017,60
GIIKA5B9,Vicki Laflamme,GTX Basic,GTX,550,Lexiqvolax,medical,United States,3889,1618.89,Lost,27-04-2017,29-04-2017,0
WX8KQPCM,Vicki Laflamme,GTX Basic,GTX,550,Zoomit,entertainment,United States,978,324.19,Won,27-04-2017,15-05-2017,573
0CSJCW8I,Vicki Laflamme,GTX Pro,GTX,4821,Finjob,employment,United States,3644,2059.9,Won,27-04-2017,17-05-2017,4406
0WRMY7IX,Violet Mclelland,GTX Plus Basic,GTX,1096,Plussunin,retail,United States,4018,1419.98,Won,27-04-2017,28-04-2017,1146
N6185PK0,Wilburn Farren,GTX Basic,GTX,550,Kinnamplus,retail,United States,1831,702.72,Won,27-04-2017,13-05-2017,525
FQ4QOS8U,Anna Snelling,GTX Basic,GTX,550,Dontechi,software,United States,10083,4618,Lost,28-04-2017,29-04-2017,0
XW9U35NQ,Anna Snelling,GTX Plus Basic,GTX,1096,Scottech,marketing,United States,100,45.39,Lost,28-04-2017,06-09-2017,0
066V2ZGP,Anna Snelling,MG Advanced,MG,3393,Rangreen,technolgy,Panama,8775,2938.67,Won,28-04-2017,14-08-2017,3334
YUH42UOF,Cassey Cress,GTX Basic,GTX,550,Initech,telecommunications,United States,20275,6395.05,Lost,28-04-2017,12-05-2017,0
XZF4GG94,Daniell Hammack,GTX Plus Basic,GTX,1096,Donquadtech,technolgy,United States,3194,1712.68,Lost,28-04-2017,30-04-2017,0
QAKLPDKQ,Donn Cantrell,GTX Pro,GTX,4821,Ganjaflex,retail,Japan,17479,5158.71,Lost,28-04-2017,29-04-2017,0
731TOWDY,Elease Gluck,GTK 500,GTK,26768,Labdrill,medical,United States,9226,2741.37,Won,28-04-2017,18-06-2017,27385
